geography,metric,week_num,race_var,mean,se,moe_95,moe_95_lb,moe_95_ub,geo_type,sigdiff
WY,food_insufficient,wk3_4,white,0.068218866,0.014912397,0.029228299,0.038990567,0.097447165,state,0
AK,food_insufficient,wk4_5,asian,0.10011474,0.05227532,0.102459627,-0.002344886,0.202574367,state,0
AK,food_insufficient,wk4_5,black,0.065554766,0.053789493,0.105427406,-0.039872641,0.170982172,state,0
AK,food_insufficient,wk4_5,hispanic,0.079383479,0.028539939,0.055938281,0.023445198,0.13532176,state,0
AK,food_insufficient,wk4_5,other,0.175803992,0.036267164,0.071083641,0.104720351,0.246887632,state,1
AK,food_insufficient,wk4_5,white,0.041196005,0.007896565,0.015477267,0.025718738,0.056673272,state,1
AL,food_insufficient,wk4_5,asian,0.10986822,0.063300218,0.124068428,-0.014200208,0.233936648,state,0
AL,food_insufficient,wk4_5,black,0.213376271,0.030436865,0.059656255,0.153720016,0.273032527,state,1
AL,food_insufficient,wk4_5,hispanic,0.1964149,0.067713413,0.13271829,0.06369661,0.32913319,state,0
AL,food_insufficient,wk4_5,other,0.080668993,0.039086748,0.076610025,0.004058968,0.157279018,state,0
AL,food_insufficient,wk4_5,white,0.071323826,0.010907801,0.02137929,0.049944536,0.092703117,state,1
AR,food_insufficient,wk4_5,asian,0.043892491,0.038451725,0.075365381,-0.03147289,0.119257872,state,0
AR,food_insufficient,wk4_5,black,0.161169317,0.031726089,0.062183135,0.098986182,0.223352452,state,1
AR,food_insufficient,wk4_5,hispanic,0.138347913,0.04752984,0.093158487,0.045189426,0.2315064,state,0
AR,food_insufficient,wk4_5,other,0.107149221,0.052693731,0.103279712,0.003869509,0.210428934,state,0
AR,food_insufficient,wk4_5,white,0.079150725,0.012138465,0.023791391,0.055359334,0.102942116,state,0
AZ,food_insufficient,wk4_5,asian,0.050428462,0.031988749,0.062697948,-0.012269486,0.11312641,state,0
AZ,food_insufficient,wk4_5,black,0.30948873,0.060810155,0.119187903,0.190300827,0.428676633,state,1
AZ,food_insufficient,wk4_5,hispanic,0.095276002,0.01447073,0.02836263,0.066913372,0.123638632,state,0
AZ,food_insufficient,wk4_5,other,0.251815204,0.064222187,0.125875487,0.125939717,0.377690691,state,1
AZ,food_insufficient,wk4_5,white,0.072373593,0.008895298,0.017434785,0.054938808,0.089808377,state,1
CA,food_insufficient,wk4_5,asian,0.063019289,0.012904148,0.025292131,0.037727159,0.08831142,state,1
CA,food_insufficient,wk4_5,black,0.180453919,0.025466364,0.049914074,0.130539845,0.230367993,state,1
CA,food_insufficient,wk4_5,hispanic,0.162553773,0.016645004,0.032624207,0.129929566,0.19517798,state,1
CA,food_insufficient,wk4_5,other,0.173908217,0.044874649,0.087954312,0.085953905,0.261862529,state,0
CA,food_insufficient,wk4_5,white,0.056440941,0.008052822,0.015783532,0.04065741,0.072224473,state,1
CO,food_insufficient,wk4_5,asian,0.10600214,0.05413299,0.10610066,-9.85E-05,0.212102799,state,0
CO,food_insufficient,wk4_5,black,0.091073603,0.051118333,0.100191932,-0.009118329,0.191265535,state,0
CO,food_insufficient,wk4_5,hispanic,0.171633782,0.030584669,0.059945951,0.111687831,0.231579732,state,1
CO,food_insufficient,wk4_5,other,0.080431479,0.04380965,0.085866915,-0.005435436,0.166298394,state,0
CO,food_insufficient,wk4_5,white,0.04200447,0.007576354,0.014849654,0.027154816,0.056854124,state,1
CT,food_insufficient,wk4_5,asian,0.094325135,0.039184914,0.076802431,0.017522704,0.171127566,state,0
CT,food_insufficient,wk4_5,black,0.143451905,0.051471358,0.100883861,0.042568044,0.244335767,state,0
CT,food_insufficient,wk4_5,hispanic,0.180573627,0.042518236,0.083335743,0.097237884,0.26390937,state,1
CT,food_insufficient,wk4_5,other,0.445556053,0.098580812,0.193218392,0.252337662,0.638774445,state,1
CT,food_insufficient,wk4_5,white,0.051705662,0.008233869,0.016138384,0.035567278,0.067844046,state,1
DC,food_insufficient,wk4_5,asian,0.067534999,0.034274232,0.067177496,3.58E-04,0.134712495,state,0
DC,food_insufficient,wk4_5,black,0.19005285,0.03147315,0.061687374,0.128365476,0.251740224,state,1
DC,food_insufficient,wk4_5,hispanic,0.140943752,0.042083706,0.082484064,0.058459688,0.223427815,state,0
DC,food_insufficient,wk4_5,other,0.020518388,0.018044178,0.035366588,-0.0148482,0.055884976,state,1
DC,food_insufficient,wk4_5,white,0.007512928,0.004461623,0.008744782,-0.001231853,0.01625771,state,1
DE,food_insufficient,wk4_5,asian,0.021247354,0.018000767,0.035281502,-0.014034148,0.056528856,state,1
DE,food_insufficient,wk4_5,black,0.138147817,0.028223345,0.055317755,0.082830062,0.193465572,state,0
DE,food_insufficient,wk4_5,hispanic,0.220010532,0.058864004,0.115373448,0.104637085,0.33538398,state,1
DE,food_insufficient,wk4_5,other,0.179469402,0.076416847,0.14977702,0.029692382,0.329246422,state,0
DE,food_insufficient,wk4_5,white,0.071176993,0.012204288,0.023920404,0.047256589,0.095097397,state,0
FL,food_insufficient,wk4_5,asian,0.086587788,0.030952207,0.060666325,0.025921464,0.147254113,state,0
FL,food_insufficient,wk4_5,black,0.318346787,0.03559077,0.069757909,0.248588878,0.388104697,state,1
FL,food_insufficient,wk4_5,hispanic,0.18374232,0.020299757,0.039787523,0.143954797,0.223529843,state,0
FL,food_insufficient,wk4_5,other,0.216370981,0.050607587,0.09919087,0.117180111,0.31556185,state,0
FL,food_insufficient,wk4_5,white,0.080093419,0.010270111,0.020129418,0.059964001,0.100222836,state,1
GA,food_insufficient,wk4_5,asian,0.04601775,0.022574511,0.044246042,0.001771709,0.090263792,state,1
GA,food_insufficient,wk4_5,black,0.215666432,0.028688275,0.056229018,0.159437413,0.27189545,state,1
GA,food_insufficient,wk4_5,hispanic,0.101806785,0.034970944,0.06854305,0.033263735,0.170349835,state,0
GA,food_insufficient,wk4_5,other,0.082123916,0.029856017,0.058517794,0.023606123,0.14064171,state,0
GA,food_insufficient,wk4_5,white,0.069146969,0.011543557,0.022625372,0.046521596,0.091772341,state,1
HI,food_insufficient,wk4_5,asian,0.06282128,0.013864016,0.027173471,0.035647809,0.089994751,state,0
HI,food_insufficient,wk4_5,black,0,0,0,0,0,state,1
HI,food_insufficient,wk4_5,hispanic,0.088109336,0.025087055,0.049170627,0.038938709,0.137279963,state,0
HI,food_insufficient,wk4_5,other,0.133572677,0.027747587,0.05438527,0.079187407,0.187957946,state,0
HI,food_insufficient,wk4_5,white,0.046239028,0.02304233,0.045162967,0.00107606,0.091401995,state,0
IA,food_insufficient,wk4_5,asian,0.029000931,0.025503875,0.049987595,-0.020986664,0.078988526,state,0
IA,food_insufficient,wk4_5,black,0.263567289,0.076341494,0.149629329,0.11393796,0.413196618,state,1
IA,food_insufficient,wk4_5,hispanic,0.168471833,0.057769552,0.113228321,0.055243512,0.281700154,state,0
IA,food_insufficient,wk4_5,other,0.245589649,0.127530768,0.249960305,-0.004370656,0.495549954,state,0
IA,food_insufficient,wk4_5,white,0.047695604,0.007661404,0.015016352,0.032679252,0.062711956,state,0
ID,food_insufficient,wk4_5,asian,0.038218107,0.040585692,0.079547957,-0.04132985,0.117766064,state,0
ID,food_insufficient,wk4_5,black,0.553868932,0.210535965,0.41265049,0.141218441,0.966519422,state,1
ID,food_insufficient,wk4_5,hispanic,0.14871289,0.040735633,0.07984184,0.06887105,0.22855473,state,0
ID,food_insufficient,wk4_5,other,0.113401071,0.053409754,0.104683118,0.008717953,0.218084189,state,0
ID,food_insufficient,wk4_5,white,0.054455648,0.00704335,0.013804967,0.040650681,0.068260615,state,0
IL,food_insufficient,wk4_5,asian,0.03465824,0.017668328,0.034629923,2.83E-05,0.069288163,state,1
IL,food_insufficient,wk4_5,black,0.191828087,0.032518992,0.063737224,0.128090863,0.255565312,state,1
IL,food_insufficient,wk4_5,hispanic,0.195689547,0.044029666,0.086298146,0.109391402,0.281987693,state,1
IL,food_insufficient,wk4_5,other,0.094450846,0.048163533,0.094400524,5.03E-05,0.18885137,state,0
IL,food_insufficient,wk4_5,white,0.044521799,0.007756985,0.01520369,0.029318109,0.05972549,state,1
IN,food_insufficient,wk4_5,asian,0.170130144,0.090556103,0.177489962,-0.007359819,0.347620106,state,0
IN,food_insufficient,wk4_5,black,0.299103552,0.054088337,0.106013141,0.193090411,0.405116693,state,1
IN,food_insufficient,wk4_5,hispanic,0.185130371,0.041816619,0.081960574,0.103169797,0.267090945,state,0
IN,food_insufficient,wk4_5,other,0.166644295,0.059726864,0.117064653,0.049579642,0.283708948,state,0
IN,food_insufficient,wk4_5,white,0.093587801,0.010760446,0.021090474,0.072497327,0.114678276,state,0
KS,food_insufficient,wk4_5,asian,0.234026795,0.117725841,0.230742649,0.003284146,0.464769445,state,0
KS,food_insufficient,wk4_5,black,0.162053491,0.05230784,0.102523366,0.059530126,0.264576857,state,0
KS,food_insufficient,wk4_5,hispanic,0.10113908,0.027955066,0.05479193,0.04634715,0.15593101,state,0
KS,food_insufficient,wk4_5,other,0.206465414,0.068624029,0.134503098,0.071962317,0.340968512,state,0
KS,food_insufficient,wk4_5,white,0.053762069,0.006326581,0.012400098,0.04136197,0.066162167,state,1
KY,food_insufficient,wk4_5,asian,0,0,0,0,0,state,1
KY,food_insufficient,wk4_5,black,0.209775935,0.057364894,0.112435192,0.097340743,0.322211127,state,0
KY,food_insufficient,wk4_5,hispanic,0.267671304,0.079587163,0.155990839,0.111680465,0.423662142,state,0
KY,food_insufficient,wk4_5,other,0.27169402,0.093839383,0.183925191,0.087768829,0.455619212,state,0
KY,food_insufficient,wk4_5,white,0.11015198,0.013349011,0.026164061,0.083987918,0.136316041,state,0
LA,food_insufficient,wk4_5,asian,0.007192123,0.007335203,0.014376998,-0.007184876,0.021569121,state,1
LA,food_insufficient,wk4_5,black,0.25954016,0.031033003,0.060824686,0.198715474,0.320364845,state,1
LA,food_insufficient,wk4_5,hispanic,0.298398124,0.054676339,0.107165624,0.191232499,0.405563748,state,1
LA,food_insufficient,wk4_5,other,0.32844849,0.111385213,0.218315017,0.110133474,0.546763507,state,0
LA,food_insufficient,wk4_5,white,0.098357976,0.010430104,0.020443003,0.077914973,0.118800979,state,1
MA,food_insufficient,wk4_5,asian,0.033907695,0.017000376,0.033320737,5.87E-04,0.067228432,state,0
MA,food_insufficient,wk4_5,black,0.133396556,0.038714373,0.075880171,0.057516385,0.209276727,state,0
MA,food_insufficient,wk4_5,hispanic,0.143913125,0.030910895,0.060585353,0.083327771,0.204498478,state,1
MA,food_insufficient,wk4_5,other,0.129548114,0.051494076,0.100928388,0.028619725,0.230476502,state,0
MA,food_insufficient,wk4_5,white,0.050564989,0.008076706,0.015830345,0.034734644,0.066395334,state,0
MD,food_insufficient,wk4_5,asian,0.031014111,0.019048801,0.037335651,-0.006321539,0.068349762,state,1
MD,food_insufficient,wk4_5,black,0.157474191,0.024932179,0.048867071,0.10860712,0.206341261,state,1
MD,food_insufficient,wk4_5,hispanic,0.181368108,0.044070069,0.086377336,0.094990772,0.267745444,state,1
MD,food_insufficient,wk4_5,other,0.188197639,0.067362618,0.132030732,0.056166907,0.320228371,state,0
MD,food_insufficient,wk4_5,white,0.033274133,0.004477515,0.00877593,0.024498203,0.042050064,state,1
ME,food_insufficient,wk4_5,asian,0.05454811,0.055357376,0.108500457,-0.053952347,0.163048567,state,0
ME,food_insufficient,wk4_5,black,0.196016887,0.081416968,0.159577258,0.036439629,0.355594146,state,0
ME,food_insufficient,wk4_5,hispanic,0.054776367,0.033918448,0.066480159,-0.011703792,0.121256525,state,0
ME,food_insufficient,wk4_5,other,0.108746957,0.059260948,0.116151458,-0.007404501,0.224898415,state,0
ME,food_insufficient,wk4_5,white,0.043297731,0.007418689,0.01454063,0.028757101,0.057838361,state,0
MI,food_insufficient,wk4_5,asian,0.015118279,0.009794633,0.019197482,-0.004079202,0.034315761,state,1
MI,food_insufficient,wk4_5,black,0.334374352,0.045922686,0.090008464,0.244365889,0.424382816,state,1
MI,food_insufficient,wk4_5,hispanic,0.072810314,0.024920441,0.048844064,0.023966251,0.121654378,state,0
MI,food_insufficient,wk4_5,other,0.24294806,0.070491687,0.138163706,0.104784354,0.381111766,state,0
MI,food_insufficient,wk4_5,white,0.06988608,0.009347906,0.018321895,0.051564186,0.088207975,state,1
MN,food_insufficient,wk4_5,asian,0.110280364,0.05194548,0.101813142,0.008467223,0.212093506,state,0
MN,food_insufficient,wk4_5,black,0.204588738,0.066519936,0.130379075,0.074209663,0.334967813,state,1
MN,food_insufficient,wk4_5,hispanic,0.195064788,0.078012535,0.152904568,0.04216022,0.347969356,state,0
MN,food_insufficient,wk4_5,other,0.112264874,0.067830283,0.132947355,-0.020682481,0.245212228,state,0
MN,food_insufficient,wk4_5,white,0.037449479,0.00603559,0.011829755,0.025619724,0.049279234,state,1
MO,food_insufficient,wk4_5,asian,0.076373407,0.060471292,0.118523733,-0.042150326,0.19489714,state,0
MO,food_insufficient,wk4_5,black,0.187006793,0.044104829,0.086445464,0.100561329,0.273452257,state,1
MO,food_insufficient,wk4_5,hispanic,0.082664671,0.035031456,0.068661653,0.014003018,0.151326324,state,0
MO,food_insufficient,wk4_5,other,0.096675781,0.049536957,0.097092435,-4.17E-04,0.193768216,state,0
MO,food_insufficient,wk4_5,white,0.076518311,0.010940246,0.021442881,0.05507543,0.097961193,state,0
MS,food_insufficient,wk4_5,asian,0.101164796,0.100401422,0.196786787,-0.09562199,0.297951583,state,0
MS,food_insufficient,wk4_5,black,0.28731147,0.034850241,0.068306472,0.219004998,0.355617942,state,1
MS,food_insufficient,wk4_5,hispanic,0.311821297,0.102566198,0.201029748,0.110791549,0.512851045,state,0
MS,food_insufficient,wk4_5,other,0.389272706,0.092170521,0.180654221,0.208618485,0.569926927,state,1
MS,food_insufficient,wk4_5,white,0.140911643,0.018828231,0.036903333,0.10400831,0.177814976,state,1
MT,food_insufficient,wk4_5,asian,0.056277372,0.074940479,0.146883339,-0.090605967,0.20316071,state,0
MT,food_insufficient,wk4_5,black,0.192116465,0.140060952,0.274519466,-0.082403001,0.46663593,state,0
MT,food_insufficient,wk4_5,hispanic,0.122185903,0.045432084,0.089046885,0.033139018,0.211232788,state,0
MT,food_insufficient,wk4_5,other,0.154357197,0.064672337,0.126757781,0.027599416,0.281114979,state,0
MT,food_insufficient,wk4_5,white,0.057193907,0.009214402,0.018060227,0.03913368,0.075254134,state,0
NC,food_insufficient,wk4_5,asian,0.086916685,0.0599288,0.117460449,-0.030543763,0.204377134,state,0
NC,food_insufficient,wk4_5,black,0.215483251,0.034841617,0.068289568,0.147193682,0.283772819,state,1
NC,food_insufficient,wk4_5,hispanic,0.137540628,0.040276457,0.078941856,0.058598772,0.216482484,state,0
NC,food_insufficient,wk4_5,other,0.096367943,0.042067778,0.082452845,0.013915098,0.178820788,state,0
NC,food_insufficient,wk4_5,white,0.082318492,0.010554607,0.02068703,0.061631462,0.103005521,state,1
ND,food_insufficient,wk4_5,asian,0.068385155,0.063278829,0.124026506,-0.055641351,0.19241166,state,0
ND,food_insufficient,wk4_5,black,0.374742678,0.122310057,0.239727711,0.135014967,0.614470389,state,1
ND,food_insufficient,wk4_5,hispanic,0.183578308,0.091747909,0.179825902,0.003752406,0.36340421,state,0
ND,food_insufficient,wk4_5,other,0.078962573,0.02545732,0.049896347,0.029066226,0.12885892,state,0
ND,food_insufficient,wk4_5,white,0.050614206,0.007908505,0.015500669,0.035113537,0.066114875,state,0
NE,food_insufficient,wk4_5,asian,0.06718506,0.068567061,0.134391439,-0.06720638,0.201576499,state,0
NE,food_insufficient,wk4_5,black,0.072859643,0.031255129,0.061260052,0.011599591,0.134119695,state,0
NE,food_insufficient,wk4_5,hispanic,0.164238407,0.043371355,0.085007856,0.079230551,0.249246264,state,1
NE,food_insufficient,wk4_5,other,0.053724865,0.026215812,0.051382991,0.002341874,0.105107857,state,0
NE,food_insufficient,wk4_5,white,0.068760622,0.009967622,0.019536538,0.049224084,0.088297161,state,0
NH,food_insufficient,wk4_5,asian,0.028302859,0.021275103,0.041699203,-0.013396344,0.070002062,state,0
NH,food_insufficient,wk4_5,black,0.240978765,0.119548875,0.234315794,0.00666297,0.475294559,state,0
NH,food_insufficient,wk4_5,hispanic,0.116007601,0.065214521,0.12782046,-0.01181286,0.243828061,state,0
NH,food_insufficient,wk4_5,other,0.028580693,0.01912101,0.037477179,-0.008896486,0.066057871,state,0
NH,food_insufficient,wk4_5,white,0.053271998,0.008853874,0.017353592,0.035918406,0.07062559,state,0
NJ,food_insufficient,wk4_5,asian,0.041646608,0.016539874,0.032418154,0.009228455,0.074064762,state,1
NJ,food_insufficient,wk4_5,black,0.235883832,0.062737965,0.122966412,0.11291742,0.358850244,state,1
NJ,food_insufficient,wk4_5,hispanic,0.189053348,0.028789502,0.056427424,0.132625924,0.245480773,state,1
NJ,food_insufficient,wk4_5,other,0.084062797,0.038904312,0.076252452,0.007810345,0.160315249,state,0
NJ,food_insufficient,wk4_5,white,0.050631686,0.009240081,0.018110558,0.032521128,0.068742245,state,1
NM,food_insufficient,wk4_5,asian,0.25050005,0.118502263,0.232264436,0.018235614,0.482764485,state,0
NM,food_insufficient,wk4_5,black,0.253887557,0.085322814,0.167232715,0.086654842,0.421120272,state,0
NM,food_insufficient,wk4_5,hispanic,0.114149277,0.014345229,0.028116649,0.086032628,0.142265925,state,0
NM,food_insufficient,wk4_5,other,0.123540893,0.043047522,0.084373144,0.039167749,0.207914037,state,0
NM,food_insufficient,wk4_5,white,0.057994867,0.013592813,0.026641913,0.031352954,0.08463678,state,1
NV,food_insufficient,wk4_5,asian,0.088756325,0.035055473,0.068708726,0.020047599,0.157465051,state,0
NV,food_insufficient,wk4_5,black,0.149555529,0.041124688,0.080604389,0.06895114,0.230159918,state,0
NV,food_insufficient,wk4_5,hispanic,0.103204617,0.023563675,0.046184803,0.057019815,0.14938942,state,0
NV,food_insufficient,wk4_5,other,0.132555577,0.048269446,0.094608114,0.037947463,0.227163691,state,0
NV,food_insufficient,wk4_5,white,0.052635616,0.008938909,0.017520261,0.035115355,0.070155877,state,1
NY,food_insufficient,wk4_5,asian,0.031848974,0.014167485,0.027768271,0.004080703,0.059617245,state,1
NY,food_insufficient,wk4_5,black,0.247514916,0.049614747,0.097244905,0.150270011,0.34475982,state,1
NY,food_insufficient,wk4_5,hispanic,0.192523486,0.034901178,0.068406308,0.124117178,0.260929795,state,1
NY,food_insufficient,wk4_5,other,0.177523441,0.059347522,0.116321144,0.061202297,0.293844585,state,0
NY,food_insufficient,wk4_5,white,0.042158197,0.007699956,0.015091914,0.027066284,0.057250111,state,1
OH,food_insufficient,wk4_5,asian,0.098512691,0.06808349,0.13344364,-0.03493095,0.231956331,state,0
OH,food_insufficient,wk4_5,black,0.212074496,0.035593166,0.069762606,0.14231189,0.281837102,state,1
OH,food_insufficient,wk4_5,hispanic,0.135259701,0.056316432,0.110380206,0.024879494,0.245639907,state,0
OH,food_insufficient,wk4_5,other,0.256592506,0.095575327,0.18732764,0.069264866,0.443920146,state,0
OH,food_insufficient,wk4_5,white,0.072915764,0.009221444,0.018074031,0.054841733,0.090989795,state,0
OK,food_insufficient,wk4_5,asian,0.208730777,0.110958379,0.217478422,-0.008747645,0.4262092,state,0
OK,food_insufficient,wk4_5,black,0.369228292,0.06622463,0.129800274,0.239428017,0.499028566,state,1
OK,food_insufficient,wk4_5,hispanic,0.129688747,0.027584208,0.054065048,0.075623699,0.183753796,state,0
OK,food_insufficient,wk4_5,other,0.181728966,0.030633155,0.060040984,0.121687983,0.24176995,state,0
OK,food_insufficient,wk4_5,white,0.098954775,0.009494756,0.018609721,0.080345053,0.117564496,state,1
OR,food_insufficient,wk4_5,asian,0.007545274,0.007090698,0.013897769,-0.006352495,0.021443043,state,1
OR,food_insufficient,wk4_5,black,0.199997291,0.088350665,0.173167303,0.026829988,0.373164595,state,0
OR,food_insufficient,wk4_5,hispanic,0.155125372,0.042843394,0.083973052,0.07115232,0.239098423,state,0
OR,food_insufficient,wk4_5,other,0.078607785,0.029598027,0.058012133,0.020595651,0.136619918,state,0
OR,food_insufficient,wk4_5,white,0.064507442,0.010074873,0.019746751,0.044760692,0.084254193,state,0
PA,food_insufficient,wk4_5,asian,0.059505373,0.031988948,0.062698338,-0.003192965,0.122203711,state,0
PA,food_insufficient,wk4_5,black,0.160631,0.034932153,0.068467021,0.09216398,0.229098021,state,1
PA,food_insufficient,wk4_5,hispanic,0.195521895,0.055650804,0.109075575,0.08644632,0.30459747,state,1
PA,food_insufficient,wk4_5,other,0.10859115,0.038855757,0.076157284,0.032433866,0.184748434,state,0
PA,food_insufficient,wk4_5,white,0.057525976,0.007113241,0.013941952,0.043584024,0.071467928,state,1
RI,food_insufficient,wk4_5,asian,0.0306131,0.021963226,0.043047923,-0.012434823,0.073661023,state,1
RI,food_insufficient,wk4_5,black,0.124688034,0.045897293,0.089958695,0.034729339,0.214646729,state,0
RI,food_insufficient,wk4_5,hispanic,0.226931256,0.047754908,0.093599619,0.133331637,0.320530875,state,1
RI,food_insufficient,wk4_5,other,0.12247788,0.046629804,0.091394417,0.031083464,0.213872297,state,0
RI,food_insufficient,wk4_5,white,0.045790413,0.008708185,0.017068042,0.028722372,0.062858455,state,1
SC,food_insufficient,wk4_5,asian,0.063355116,0.037870967,0.074227096,-0.01087198,0.137582212,state,0
SC,food_insufficient,wk4_5,black,0.182617057,0.033267519,0.065204338,0.117412719,0.247821395,state,1
SC,food_insufficient,wk4_5,hispanic,0.344825029,0.057277168,0.112263249,0.23256178,0.457088278,state,1
SC,food_insufficient,wk4_5,other,0.385409078,0.096427284,0.188997478,0.196411601,0.574406556,state,1
SC,food_insufficient,wk4_5,white,0.05775524,0.008925399,0.017493782,0.040261458,0.075249023,state,1
SD,food_insufficient,wk4_5,asian,0,0,0,0,0,state,1
SD,food_insufficient,wk4_5,black,0.586244412,0.206640271,0.405014931,0.18122948,0.991259343,state,1
SD,food_insufficient,wk4_5,hispanic,0.102646038,0.074209114,0.145449863,-0.042803825,0.248095901,state,0
SD,food_insufficient,wk4_5,other,0.154542424,0.083261046,0.163191651,-0.008649227,0.317734075,state,0
SD,food_insufficient,wk4_5,white,0.054573032,0.009555921,0.018729605,0.035843427,0.073302637,state,0
TN,food_insufficient,wk4_5,asian,0,0,0,0,0,state,1
TN,food_insufficient,wk4_5,black,0.152323725,0.025761498,0.050492536,0.10183119,0.202816261,state,0
TN,food_insufficient,wk4_5,hispanic,0.285065175,0.078504212,0.153868255,0.13119692,0.438933429,state,1
TN,food_insufficient,wk4_5,other,0.355260583,0.103564652,0.202986717,0.152273866,0.558247301,state,1
TN,food_insufficient,wk4_5,white,0.077686728,0.010370006,0.020325211,0.057361517,0.098011939,state,0
TX,food_insufficient,wk4_5,asian,0.034797966,0.009371432,0.018368007,0.016429959,0.053165973,state,1
TX,food_insufficient,wk4_5,black,0.177143349,0.024125374,0.047285734,0.129857615,0.224429083,state,0
TX,food_insufficient,wk4_5,hispanic,0.158753573,0.018654818,0.036563444,0.12219013,0.195317017,state,0
TX,food_insufficient,wk4_5,other,0.247904715,0.051938761,0.101799971,0.146104743,0.349704686,state,1
TX,food_insufficient,wk4_5,white,0.097557754,0.012929343,0.025341513,0.072216241,0.122899268,state,0
UT,food_insufficient,wk4_5,asian,0.06676822,0.058865623,0.11537662,-0.0486084,0.182144841,state,0
UT,food_insufficient,wk4_5,black,0.380363092,0.168087621,0.329451737,0.050911354,0.709814829,state,0
UT,food_insufficient,wk4_5,hispanic,0.10900178,0.0323556,0.063416976,0.045584804,0.172418755,state,0
UT,food_insufficient,wk4_5,other,0.208004882,0.074851211,0.146708374,0.061296508,0.354713256,state,0
UT,food_insufficient,wk4_5,white,0.062010872,0.009047569,0.017733236,0.044277636,0.079744107,state,0
VA,food_insufficient,wk4_5,asian,0.03360647,0.018371147,0.036007449,-0.002400979,0.069613919,state,0
VA,food_insufficient,wk4_5,black,0.10920672,0.019564357,0.038346139,0.070860581,0.147552859,state,0
VA,food_insufficient,wk4_5,hispanic,0.180041384,0.041201993,0.080755906,0.099285477,0.26079729,state,1
VA,food_insufficient,wk4_5,other,0.110963084,0.055630443,0.109035668,0.001927416,0.219998752,state,0
VA,food_insufficient,wk4_5,white,0.044243504,0.006078223,0.011913317,0.032330187,0.056156822,state,1
VT,food_insufficient,wk4_5,asian,0.006917209,0.007267314,0.014243936,-0.007326727,0.021161145,state,1
VT,food_insufficient,wk4_5,black,0.084681276,0.064796837,0.127001801,-0.042320525,0.211683077,state,0
VT,food_insufficient,wk4_5,hispanic,0.060233628,0.036278651,0.071106156,-0.010872528,0.131339784,state,0
VT,food_insufficient,wk4_5,other,0.212156788,0.09381701,0.18388134,0.028275448,0.396038128,state,0
VT,food_insufficient,wk4_5,white,0.04783662,0.010632723,0.020840138,0.026996482,0.068676757,state,0
WA,food_insufficient,wk4_5,asian,0.034993556,0.015496193,0.030372538,0.004621018,0.065366094,state,1
WA,food_insufficient,wk4_5,black,0.108228811,0.03876481,0.075979028,0.032249784,0.184207839,state,0
WA,food_insufficient,wk4_5,hispanic,0.177741369,0.042502008,0.083303935,0.094437434,0.261045305,state,1
WA,food_insufficient,wk4_5,other,0.288602047,0.090733712,0.177838075,0.110763972,0.466440121,state,1
WA,food_insufficient,wk4_5,white,0.051544085,0.00697778,0.013676449,0.037867636,0.065220534,state,1
WI,food_insufficient,wk4_5,asian,0.115841643,0.061577905,0.120692694,-0.004851052,0.236534337,state,0
WI,food_insufficient,wk4_5,black,0.205820477,0.05128717,0.100522852,0.105297625,0.306343329,state,1
WI,food_insufficient,wk4_5,hispanic,0.14290894,0.0414007,0.081145373,0.061763567,0.224054313,state,0
WI,food_insufficient,wk4_5,other,0.094192283,0.034855013,0.068315825,0.025876458,0.162508109,state,0
WI,food_insufficient,wk4_5,white,0.051546552,0.009375203,0.018375398,0.033171153,0.06992195,state,0
WV,food_insufficient,wk4_5,asian,0.003603977,0.006161527,0.012076593,-0.008472616,0.01568057,state,1
WV,food_insufficient,wk4_5,black,0.30036827,0.122439774,0.239981956,0.060386314,0.540350226,state,0
WV,food_insufficient,wk4_5,hispanic,0.045432872,0.035873843,0.070312731,-0.02487986,0.115745603,state,1
WV,food_insufficient,wk4_5,other,0.221396529,0.095171342,0.18653583,0.034860699,0.407932358,state,0
WV,food_insufficient,wk4_5,white,0.125243444,0.015689038,0.030750514,0.094492929,0.155993958,state,0
WY,food_insufficient,wk4_5,asian,0,0,0,0,0,state,1
WY,food_insufficient,wk4_5,black,0.395642231,0.287244027,0.562998293,-0.167356062,0.958640523,state,0
WY,food_insufficient,wk4_5,hispanic,0.059028932,0.029259213,0.057348057,0.001680875,0.116376989,state,0
WY,food_insufficient,wk4_5,other,0.094166445,0.037913931,0.074311306,0.019855139,0.168477751,state,0
WY,food_insufficient,wk4_5,white,0.070962159,0.012647532,0.024789164,0.046172995,0.095751322,state,0
AK,food_insufficient,wk5_6,asian,0.149186263,0.06693878,0.131200008,0.017986255,0.280386271,state,0
AK,food_insufficient,wk5_6,black,0,0,0,0,0,state,1
AK,food_insufficient,wk5_6,hispanic,0.090766252,0.03465912,0.067931875,0.022834377,0.158698127,state,0
AK,food_insufficient,wk5_6,other,0.099134779,0.023096843,0.045269812,0.053864967,0.144404591,state,0
AK,food_insufficient,wk5_6,white,0.039729655,0.007780011,0.015248822,0.024480833,0.054978477,state,0
AL,food_insufficient,wk5_6,asian,0.005222542,0.006677905,0.013088694,-0.007866153,0.018311236,state,1
AL,food_insufficient,wk5_6,black,0.226277659,0.026506187,0.051952126,0.174325533,0.278229785,state,1
AL,food_insufficient,wk5_6,hispanic,0.210941323,0.082184792,0.161082193,0.04985913,0.372023516,state,0
AL,food_insufficient,wk5_6,other,0.078618198,0.041354126,0.081054086,-0.002435888,0.159672285,state,0
